text_fi,text_sv
"Ojitustoimituksessa ei ollut määrätty korvauksia alueelta kaadetusta puustosta, mutta toimituksen päätöksen mukaan ojittaja oli vastuussa ojituksen suorittamisesta mahdollisesti johtuvasta vahingosta.","Vid dikningsförrättningen hade inte bestämts någon ersättning för de träd som hade fällts på skogsområdet, men enligt ett beslut vid förrättningen var dikaren ansvarig för den skada som dikningen eventuellt medförde."
"Kun otettiin huomioon vesilain 6 luvun 6 §:n 1 ja 2 momentti, ojitusyhtiön oli korvattava A:lle kaatamiensa puiden odotusarvo metsän ennenaikaisesta hakkuusta aiheutuvana vahinkona.",Med hänsyn till bestämmelserna i 6 kap. 6 § 1 och 2 mom. i vattenlagen skulle dikningsbolaget som skada föranledd av förtida avverkning ersätta A för trädens förväntade värde.
Korvausta oli voitu vesilain 11 luvun 8 §:n 5 momentin nojalla hakea kunnan ympäristönsuojeluviranomaisessa.,Ersättningen kunde med stöd av 11 kap. 8 § 5 mom. i vattenlagen ha sökts hos den kommunala miljövårdsmyndigheten.
"Jos maan tarkoituksenmukaista kuivattamista varten tai vesilain 6 luvun 3 §:n 1 momentissa mainitun vettymisen tai muun vahingollisen seurauksen estämiseksi on tarpeen tehdä oja toisen maalle tai ojan suuntaa halutaan muuttaa eikä asiasta sovita, on ojitusasia, jollei ojitustoimitus tai ympäristölupaviraston lupa ole tarpeen, vesilain 6 luvun 12 §:n 1 momentin nojalla käsiteltävä kunnan ympäristönsuojeluviranomaisessa vesilain 20 luvun säännösten mukaisesti.","Behöver för ändamålsenlig torrläggning av mark eller för att hindra vattendränkning eller annan skada på mark som avses i 6 kap. 3 § 1 mom. ett dike tas upp på annans mark, eller vill man ändra ett dikes sträckning och inte kommer överens om saken, skall dikningsärendet enligt 6 kap. 12 § 1 mom. i vattenlagen behandlas av den kommunala miljövårdsmyndigheten så som bestäms i 20 kap. i vattenlagen, om inte en dikningsförrättning eller miljötillståndsverkets beslut behövs."
"Vesilain 6 luvun 4 §:n 1 momentissa säädetty ojittajan oikeus tehdä oja toisen maalle ei siten anna ojittajalle oikeutta ojitustoimiin toisen maalla ilman tämän suostumusta, jollei asiaa ole ratkaistu ympäristönsuojelulautakunnan lainvoimaisella päätöksellä.","En dikandes rätt att med stöd av 6 kap. 4 § 1 mom. lägga ett dike på någon annans mark ger följaktligen inte en dikande rätt att utan denna persons samtycke vidta dikningsåtgärder på hans eller hennes mark, om inte saken har avgjorts med ett lagakraftvunnet beslut av miljövårdsnämnden."
"Sama koskee sellaista olemassa olevan ojan siirtämistä, johon vesilain 6 luvun 8 §:n nojalla voidaan myöntää oikeus.",Detsamma gäller sådan ändring av ett dikes läge för vilket tillstånd kan beviljas med stöd av 6 kap. 8 § i vattenlagen.
A oli ilman B:n antamaa suostumusta tai ojitukseen oikeuttavaa kunnan ympäristönsuojeluviranomaisen päätöstä siirtänyt A:n omistamalla tilalla olleen kuivatusojan B:n omistaman tilan rajalle ja osaksi B:n maalle.,"A hade utan B:s samtycke eller något sådant beslut av miljövårdsnämnden som gav rätt till dikning ändrat ett tidigare på A:s lägenhet befintligt torrläggningsdikes läge så, att diket efter ändringen låg vid gränsen till B:s mark och delvis även på B:s mark."
B oli vaatinut kunnan ympäristönsuojeluviranomaista velvoittamaan A palauttamaan oja entiselle paikalleen.,B hade yrkat att den kommunala miljövårdsmyndigheten skulle förplikta A att ändra dikets läge till dess ursprungliga plats.
Kunnan ympäristönsuojeluviranomaisen asiassa kuulema A oli vastustanut B:n vaatimusta ja vaatinut ojan pysyttämistä uudella paikallaan.,"A, som kommunens miljövårdsmyndighet hade hört i ärendet, hade motsatt sig B:s yrkande och yrkat att diket skulle få bli kvar på sin nya plats."
Uudesta sijainnista aiheutui A:n tilalle vähemmän haittaa kuin vanhasta ojasta.,Det nya läget medförde mindre olägenhet för A:s lägenhet än det gamla diket hade gjort.
Tämä seikka olisi sinänsä mahdollistanut B:n vaatimuksesta vesilain 6 luvun 12 §:n 2 momentin ja 20 luvun 7 §:n mukaisen hallintopakon käyttämisen A:n aiheuttaman oikeudenvastaisen tilanteen oikaisemiseksi.,"För att rätta till den lagstridiga situation som A hade vållat, hade det därför visserligen varit möjligt att på B:s yrkande anlita förvaltningstvång som avses i 6 kap. 12 § 2 mom. och 20 kap. 7 § i vattenlagen."
"Kun kuitenkin olemassa olevan ojan sijainti ja toteutettu ojitus muiltakin osin saadun selvityksen mukaan täyttivät vesilain 6 luvussa ojitushankkeelle asetetut vaatimukset, kunnan ympäristönsuojeluviranomainen oli hallintopakkoa ojan siirtämiseksi tältä osin määräämättä voinut vesilain 6 luvun 12 §:n 1 momentissa säädetyn toimivallan nojalla samassa menettelyssä A:n vaatimuksesta hyväksyä ojan pysyttäminen siirretyllä paikalla.","Eftersom det anlagda diket till sitt läge och den verkställda dikningen även till övriga delar enligt vad som hade utretts i ärendet dock uppfyllde de villkor som i 6 kap. i vattenlagen föreskrivs för dikning, hade den kommunala miljövårdsmyndigheten utan att till denna del anlita förvaltningstvång för flyttning av diket med stöd av sin den behörighet enligt 6 kap. 12 § 1 mom. i vattenlagen i samma förfarande kunnat bifalla A:s yrkande att diket skulle få bli kvar på sin nya plats."
Ympäristönsuojeluviranomaisen olisi ojitukseen oikeuttavassa päätöksessään vesilain 11 luvun 8 §:n 1 momentin mukaisesti ja ottaen huomioon saman luvun 20 §:n tullut myös määrätä A suorittamaan B:lle vesilain 6 luvun 6 §:ssä tarkoitettu korvaus ojituksesta johtuvasta vahingosta.,"I det beslut med vilket miljövårdsmyndigheten gav rätt till dikning, borde den med stöd av 11 kap. 8 § 1 mom. i vattenlagen och med hänsyn även till bestämmelsen i 20 § i samma kapitel ha förpliktat A att till B betala en ersättning om vilken bestäms i 6 kap. 6 § i vattenlagen."
Hallinto-oikeus oli kuitenkin B:n valituksen johdosta täydentänyt päätöstä korvausta koskevalla määräyksellä.,Förvaltningsdomstolen hade dock på yrkande av B kompletterat beslutet genom att bestämma om betalning av ersättning.
"Vesilain 6 luvun 12 §:n 1 momentista johtui, että teknisellä lautakunnalla kunnan ympäristönsuojeluviranomaisena oli toimivalta käsitellä ojitusta koskeva riitaisuus kokonaisuutena.",Av bestämmelsen i 6 kap. 12 § 1 mom. i vattenlagen följde att tekniska nämnden i egenskap av kommunens miljövårdsmyndighet var behörig att behandla dikningstvisten i dess helhet.
"Korvattavan vahingon suuruutta arvioitaessa oli siten tässä tapauksessa otettava huomioon korottavana tekijänä, että ojitus oli edellä sanotuin tavoin toteutettu B:n omistaman tilan alueella ilman siihen oikeuttavaa perustetta.",Vid bestämmandet av ersättningens storlek skulle således i detta fall som ersättningshöjande faktor beaktas att dikningen på ovan nämnt sätt hade utförts på B:s lägenhet utan att det hade funnits någon grund som hade givit rätt därtill.
Tämän vuoksi sanotun tilan omistajille maksettavaksi määrättävää korvausta oli korotettava.,Ersättningen till ägarna av lägenheten B skulle därför höjas.
Hallinto-oikeus oli Kemin kaupungin hakemuksesta velvoittanut Oulun kaupungin korvaamaan Kemin kaupungille sen A:lle ajalta,Förvaltningsdomstolen hade på ansökan av Kemi stad
"1.3.2002-31.8.2003 maksamat elatustuet 2126,70 euroa.","ålagt Uleåborgs stad att till Kemi stad betala de underhållsstöd, 2 126,70 euro, som Kemi stad under tiden 1.3.2002 - 31.8.2003 hade betalt till A."
Päätöksen perustelujen mukaan A:n ja hänen lapsensa kotipaikka oli 1.3.2002 lähtien ollut Oulun kaupunki.,Enligt beslutsmotiveringen hade A och A:s barns hemort från 1.3.2002 varit Uleåborg.
"Elatusturvalaissa ei ole säännöksiä kunnan oikeudesta saada korvauksia toiselta kunnalta silloin, kun se on maksanut elatustukea muulle kuin omalle asukkaalleen.",I lagen om underhållstrygghet finns inte bestämmelser om en kommuns rätt att få ersättning av en annan kommun när den förstnämnda kommunen har betalt underhållsstöd till någon andra än sina egna invånare.
Oulun kaupungilla on kuitenkin ollut elatusturvalain 3 §:n 2 momentin mukaisesti erityinen velvollisuus elatustuen maksamiseen 1.3.2002 alkaen.,Enligt 3 § 2 mom. i nämnda lag hade Uleåborgs stad dock en särskild skyldighet att betala underhållsstöd från 1.3.2002.
Tähän velvollisuuteen ei vaikuta elatusturva-asetuksen 4 §:n 1 momentin mukainen elatustuen nostajan ilmoittamisvelvollisuus lapsen kotikunnan muuttumisesta.,Denna skyldighet påverkas inte av att den som lyfter underhållsstöd enligt 4 § 1 mom. i förordningen om underhållstrygghet är skyldig att göra en anmälan när barnets hemkommun blir en annan.
Näissä olosuhteissa kustannusvastuun jättäminen Kemin kaupungin kannettavaksi olisi kohtuutonta.,Under dessa förhållanden vore det oskäligt att låta Kemi stad bära ansvaret för kostnaderna.
Korkein hallinto-oikeus kumosi hallinto-oikeuden päätöksen ja hylkäsi Kemin kaupungin hakemuksen.,Högsta förvaltningsdomstolen upphävde förvaltningsdomstolens beslut och förkastade Kemi stads ansökan.
"Päätöksen perustelujen mukaan elatusturvalaissa ei ole säädetty kunnan oikeudesta saada maksamastaan elatustuesta korvausta toiselta kunnalta silloin, kun kun se on maksanut elatustukea muulle kuin omalle asukkaalleen.",Enligt beslutsmotiveringen har lagen om underhållstrygghet inga bestämmelser om en kommuns rätt att av en annan kommun få ersättning för underhållsstöd som den förstnämnda kommunen har betalt till en person som inte var invånare i den förstnämnda kommunen.
Elatustuen maksamisesta aiheutuneita kustannuksia koskevissa kuntien välisissä riidoissa voi korvausvelvollisuus kuitenkin eräissä tapauksissa syntyä perusteettoman edun palautusta koskevien periaatteiden perusteella.,I tvister mellan kommunerna om kostnader som uppstått till följd av betalning av underhållsstöd kan ersättningsskyldighet dock i vissa fall uppstå enligt principerna om återbäring av obehörig vinst.
"Perusteetonta etua koskevat periaatteet voivat tulla sovellettaviksi erityisesti tapauksissa, joissa kustannusvastuun jättäminen palvelun järjestäneen kunnan kannettavaksi on asian laatu huomioon ottaen ilmeisen kohtuutonta.",Dessa principer kan bli tillämpliga särskilt när det med hänsyn till sakens natur är uppenbart oskäligt att låta den kommun som har ordnat tjänsten bära ansvaret för kostnaderna.
"Kemin kaupungin sosiaali- ja terveyslautakunta oli maksanut B:n huoltajalle A:lle elatustukea ajalta, jolloin lapsen kotikunta oli ollut Oulun kaupunki.",Social- och hälsovårdsnämnden i Kemi stad hade till B:s vårdnadshavare A betalt underhållsstöd för en tid under vilken barnets hemort hade varit Uleåborgs stad.
"Se, että Kemin kaupunki oli kotikunnan muuttumisesta huolimatta jatkanut elatustuen maksamista, oli asiakirjojen mukaan johtunut siitä, että elatustuen saaja oli laiminlyönyt elatusturva-asetuksen 4 §:n 1 momentin mukaisen ilmoitusvelvollisuutensa lapsen kotikunnan muuttumisesta.",Att Kemi stad trots bytet av hemkommun hade fortsatt att betala underhållsstöd hade enligt handlingarna i ärendet berott på att den som lyfte underhållsstödet hade försummat sin i 4 § 1 mom. i förordningen om underhållstrygghet föreskrivna plikt att anmäla att barnets hemkommun hade blivit en annan.
"Kuntien keskinäistä kustannusriitaa ei kuitenkaan voitu ratkaista yksinomaan tällä perusteella, ottaen huomioon, ettei Oulun kaupungilla, toisin kuin Kemin kaupungilla, ollut ollut käytännössä mahdollisuutta oman seurannan perusteella havaita maksuvelvollisuuden siirtymistä.","Kostnadstvisten mellan kommunerna kunde dock inte avgöras enbart på denna grund, med beaktande av att Uleåborgs stad i motsats till Kemi stad inte i praktiken hade haft möjlighet att genom sin egen uppföljning observera att betalningsskyldigheten hade förändrats."
"Tämän vuoksi ja kun kysymys lisäksi on ollut sentyyppisestä saatavasta, jonka kunta takautumisoikeutensa perusteella voi mahdollisesti saada perityksi elatusvelvolliselta,  kustannusvastuun jättäminen Kemin kaupungin kannettavaksi ei ollut ilmeisen kohtuutonta.","Därför, och då det dessutom var frågan om en sådan typ av fordran som kommunen med stöd av sin regressrätt eventuellt kunde driva in hos den underhållsskyldige, var det inte uppenbart oskäligt att låta kostnadsansvaret stanna hos Kemi stad."
"Viranhaltijayhdistykseen kuulumaton X ei voinut saattaa asiaa työtuomioistuimen ratkaistavaksi, minkä vuoksi hän teki oikaisuvaatimuksen oikeusministeriölle ja vaati työtuomioistuimen tuomioihin 2000:7-10 ja 2003:80-83 viitaten, että  hänelle maksetaan palkkaus virkaehtosopimuksen voimaantulosta 1.12.2000 lukien T 13 palkkausluokan mukaisena, koska päätös, jolla hänet oli siirretty T 11 palkkausluokan virkaan, oli vastoin perustuslaissa säädettyä yhdenvertaisuuden periaatetta sekä tasa-arvolakia.","X, som inte hade anslutit sig till respektive tjänstemannaförening, hade inte haft möjlighet att få saken prövad av arbetsdomstolen, varför X hade framställt ett rättelseyrkande till justitieministeriet och med hänvisning till arbetsdomstolens domar 2000:7-10 och 2003:80-83 yrkat, att till X från 1.12.2003, när tjänstekollektivavtalet trädde i kraft, skulle betalas lön enligt avlöningsklass T 13, eftersom beslutet att överföra X till en tjänst i avlöningsklass T 11 stred mot jämlikhetsprincipen i grundlagen samt mot lagen om jämställdhet mellan kvinnor och män."
"Korkein hallinto-oikeus totesi X:n valituksesta, ettei korotusten määräytymisjärjestelmä, jossa sekä miehiä että naisia oli sijoitettu toista sukupuolta alempaan palkkaluokkaan, palkkausuudistukseen ja sen toteuttamiseen kaikkinensa liittyvät seikat huomioon ottaen välttämättä johtanut tasa-arvolain 8 §:ssä tarkoitettuun syrjintään työelämässä.","På besvär av X konstaterade högsta förvaltningsdomstolen att systemet som bestämde löneförhöjningarna, vilket hade placerat såväl män som kvinnor i en lägre avlöningsklass än det motsatta könet, med hänsyn till de sammantagna omständigheter som var förknippade med lönereformen och genomförandet av den, inte nödvändigtvis medförde sådan diskriminering i arbetslivet som avses i 8 § i lagen om jämställdhet mellan kvinnor och män."
"Asian oikeudellisessa arvioinnissa oli muutoinkin perusteita päätyä siihen, ettei X:llä ollut oikeutta vaatimaansa palkkaukseen.",Vid den juridiska bedömningen av ärendet fanns den också annars grunder att stanna för den slutsatsen att X inte hade rätt till den avlöning som yrkats.
